Thương hiệu,Tên sp,Giá,Tên khách hàng,Rating,Hài lòng,Đánh giá,RAM,Loại RAM,Tốc độ Bus RAM,Hỗ trợ RAM tối đa,Ổ cứng,Công nghệ CPU,Số nhân,Số luồng,Tốc độ CPU,Tốc độ tối đa,Màn hình,Độ phân giải,Tần số quét,Công nghệ màn hình,Card màn hình,Công nghệ âm thanh,Cổng giao tiếp,Kết nối không dây,Webcam,Đèn bàn phím,Chất liệu,Thông tin Pin,Hệ điều hành,Thời điểm ra mắt,Dài(mm),Rộng(mm),Trọng Lượng(kg)
Hp,Laptop HP 15s fq5147TU i7 1255U/8GB/512GB/Win11 (7C133PA),14990000.0,Xuân,4.0,1.0,máy này có bật được đèn bàn phím k vậy. Mình thử trất nhiều cách đều k thể bật dc,8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i7 Alder Lake - 1255U,10,12,1.7GHz,Turbo Boost 4.7 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.69
Hp,Laptop HP 15s fq5147TU i7 1255U/8GB/512GB/Win11 (7C133PA),14990000.0,NGUYỄN BÁ LINH,3.0,0.0,"Màn hình khó nhìn, pin yếu rất nhanh hết .",8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i7 Alder Lake - 1255U,10,12,1.7GHz,Turbo Boost 4.7 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.69
Hp,Laptop HP 15s fq5147TU i7 1255U/8GB/512GB/Win11 (7C133PA),14990000.0,Hưng,5.0,0.0,Hài lòng,8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i7 Alder Lake - 1255U,10,12,1.7GHz,Turbo Boost 4.7 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.69
Hp,Laptop HP 15s fq5147TU i7 1255U/8GB/512GB/Win11 (7C133PA),14990000.0,Tạ Thắng,3.0,0.0,"Máy thì chạy mượt, nhưng pin thì kém mau hết quá",8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i7 Alder Lake - 1255U,10,12,1.7GHz,Turbo Boost 4.7 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.69
Hp,Laptop HP 15s fq5147TU i7 1255U/8GB/512GB/Win11 (7C133PA),14990000.0,Anh Hùng,4.0,0.0,tôi đang dùng thử nên chưa có sự đánh giá,8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i7 Alder Lake - 1255U,10,12,1.7GHz,Turbo Boost 4.7 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.69
Hp,Laptop HP 15s fq5147TU i7 1255U/8GB/512GB/Win11 (7C133PA),14990000.0,Nguyen Dang Thanh,4.0,1.0,Tốt. Thanks,8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i7 Alder Lake - 1255U,10,12,1.7GHz,Turbo Boost 4.7 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.69
Hp,Laptop HP 15s fq5147TU i7 1255U/8GB/512GB/Win11 (7C133PA),14990000.0,Nguyen Huu Tho,5.0,1.0,Tốt,8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i7 Alder Lake - 1255U,10,12,1.7GHz,Turbo Boost 4.7 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.69
Hp,Laptop HP 15s fq5147TU i7 1255U/8GB/512GB/Win11 (7C133PA),14990000.0,Nguyễn Thị Mỹ Lợi,3.0,0.0,Cái máy này chán lắm. Hết sạch pin mà cắm dây sạc vô thì 15p sau mới xài được. Nếu trường hợp máy hư pin thì ko thể cắm dây sạc trực tiếp vô để dùng được rồi😂,8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i7 Alder Lake - 1255U,10,12,1.7GHz,Turbo Boost 4.7 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.69
Hp,Laptop HP 15s fq5147TU i7 1255U/8GB/512GB/Win11 (7C133PA),14990000.0,Nguyễn Minh Tuấn,4.0,1.0,Máy hoạt động tốt và ổn định,8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i7 Alder Lake - 1255U,10,12,1.7GHz,Turbo Boost 4.7 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.69
Hp,Laptop HP 15s fq5147TU i7 1255U/8GB/512GB/Win11 (7C133PA),14990000.0,Ni,5.0,1.0,"Máy ổn áp, chưa xài lâu nên vẫn đánh giá 5 sao cho bạn nhân viên",8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i7 Alder Lake - 1255U,10,12,1.7GHz,Turbo Boost 4.7 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.69
Hp,Laptop HP 15s fq5147TU i7 1255U/8GB/512GB/Win11 (7C133PA),14990000.0,Nguyễn Thành Quang Huy,4.0,1.0,👍,8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i7 Alder Lake - 1255U,10,12,1.7GHz,Turbo Boost 4.7 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.69
Hp,Laptop HP 15s fq5147TU i7 1255U/8GB/512GB/Win11 (7C133PA),14990000.0,Anh Tuấn,5.0,0.0,Máy dùng rất ok ạ ko bị giật lag,8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i7 Alder Lake - 1255U,10,12,1.7GHz,Turbo Boost 4.7 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.69
Hp,Laptop HP 15s fq5147TU i7 1255U/8GB/512GB/Win11 (7C133PA),14990000.0,Huy,4.0,0.0,Tôi chưa trãi nghiệm lâu dài nên k đánh giá tối đa,8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i7 Alder Lake - 1255U,10,12,1.7GHz,Turbo Boost 4.7 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.69
Hp,Laptop HP 15s fq5147TU i7 1255U/8GB/512GB/Win11 (7C133PA),14990000.0,Lương Nguyễn Thùy An,5.0,0.0,5 sao cho lap còn 10 sao cho thái độ phục vụ rất tốt của anh tư vấn,8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i7 Alder Lake - 1255U,10,12,1.7GHz,Turbo Boost 4.7 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.69
Hp,Laptop HP 15s fq5147TU i7 1255U/8GB/512GB/Win11 (7C133PA),14990000.0,Tân,5.0,0.0,Rất tốt,8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i7 Alder Lake - 1255U,10,12,1.7GHz,Turbo Boost 4.7 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.69
Hp,Laptop HP 15s fq5147TU i7 1255U/8GB/512GB/Win11 (7C133PA),14990000.0,Anh Vũ,3.0,0.0,không có tiếng việt nhắn tin,8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i7 Alder Lake - 1255U,10,12,1.7GHz,Turbo Boost 4.7 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.69
Hp,Laptop HP 15s fq5147TU i7 1255U/8GB/512GB/Win11 (7C133PA),14990000.0,Chú Hường,4.0,1.0,ok,8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i7 Alder Lake - 1255U,10,12,1.7GHz,Turbo Boost 4.7 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.69
Hp,Laptop HP 15s fq5162TU i5 1235U/8GB/512GB/Win11 (7C134PA),12990000.0,Vương,2.0,1.0,"Màn hình nhìn tệ quá, các khoản khác ổn",8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i5 Alder Lake - 1235U,10,12,1.3GHz,Turbo Boost 4.4 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.7
Hp,Laptop HP 15s fq5162TU i5 1235U/8GB/512GB/Win11 (7C134PA),12990000.0,VŨ ĐÌNH NGHĨA,2.0,0.0,"Khuyên thật lòng mọi người nên cân nhắc thật kĩ trước khi mua mẫu này , đối với nhu cầu mình chủ yếu mua về xem youtube và chơi 1 số game nhẹ thì cấu hình này dư sức , nhưng điểm làm mình thất vọng nhất chính là cái màn hình cực kì khó chịu , góc nhìn phải nói rất rất hẹp , màu thì ám vàng nặng , chỉ cần lệch đầu qua 1 xíu hoặc góc mở máy hơi cao hoặc hơi thấp vài mm là hình ảnh thay đổi rất khó nhìn nên mắt phải điều tiết nhiều nhanh mỏi , sau 2 ngày mình chấp nhận lỗ 20% tính ra là 3 triệu mấy mà bán máy lại để chuyển sang dòng khác , chứ k thì sớm muộn gì mắt của mình cũng cận , lúc đầu mình thấy công nghệ Led Backlit cứ nghĩ ngon hơn IPS nhưng thật sự thì mình đã sai lầm , dàn bàn phím của máy cũng rất ọp ẹp , tin mình đi",8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i5 Alder Lake - 1235U,10,12,1.3GHz,Turbo Boost 4.4 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.7
Hp,Laptop HP 15s fq5162TU i5 1235U/8GB/512GB/Win11 (7C134PA),12990000.0,Anh Nghĩa,4.0,0.0,Tốt,8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i5 Alder Lake - 1235U,10,12,1.3GHz,Turbo Boost 4.4 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.7
Hp,Laptop HP 15s fq5162TU i5 1235U/8GB/512GB/Win11 (7C134PA),12990000.0,Thuỷ,3.0,0.0,"Mình mới mua hôm 4/3/2024, không biết máy mọi người có bì nhòe hay không, mà máy mình bị nhòe, nhìn hơi đau mắt, hay là do độ phân giải của máy nó vậy nhỉ",8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i5 Alder Lake - 1235U,10,12,1.3GHz,Turbo Boost 4.4 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.7
Hp,Laptop HP 15s fq5162TU i5 1235U/8GB/512GB/Win11 (7C134PA),12990000.0,Yến,4.0,0.0,Lâu kâu nghe nhạc bị rè,8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i5 Alder Lake - 1235U,10,12,1.3GHz,Turbo Boost 4.4 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.7
Hp,Laptop HP 15s fq5162TU i5 1235U/8GB/512GB/Win11 (7C134PA),12990000.0,Nguyễn Thị Phương,5.0,1.0,"mình mới mua, đang trải nghiệm, có gì nhận xét sau",8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i5 Alder Lake - 1235U,10,12,1.3GHz,Turbo Boost 4.4 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.7
Hp,Laptop HP 15s fq5162TU i5 1235U/8GB/512GB/Win11 (7C134PA),12990000.0,Em Trang,2.0,0.0,"Lúc mua mình đã ko check kỹ màn hình, đến lúc đem về dùng mới phát hiện. Phải nói góc nhìn màn hình cực kỳ hẹp. Chỉ cần đặt mắt hoặc gập màn hình nhích đi 1 xíu là màu và hình ảnh mờ đi hẳn.mn có thể gõ gg từ khóa màn hình góc nhìn hẹp để dễ hình dung ạ.Chưa nói đến việc có chạy mượt hay ko vì mình mới dùng có vài ngày ko đánh giá được. Nhưng với giá tiền mình bỏ ra thì trải nghiệm màn hình như thế này thực sự ko hề đáng xíu nào.",8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i5 Alder Lake - 1235U,10,12,1.3GHz,Turbo Boost 4.4 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.7
Hp,Laptop HP 15s fq5162TU i5 1235U/8GB/512GB/Win11 (7C134PA),12990000.0,Đặng Trần Gia Huy,5.0,1.0,ổn,8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i5 Alder Lake - 1235U,10,12,1.3GHz,Turbo Boost 4.4 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.7
Hp,Laptop HP 15s fq5162TU i5 1235U/8GB/512GB/Win11 (7C134PA),12990000.0,Trường,5.0,0.0,Good job,8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i5 Alder Lake - 1235U,10,12,1.3GHz,Turbo Boost 4.4 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.7
Hp,Laptop HP 15s fq5162TU i5 1235U/8GB/512GB/Win11 (7C134PA),12990000.0,Em Lan,5.0,0.0,"Dùng rất tốt ạ, mỗi tội là nhanh hết pin, tầm 2 tiếng là hết, máy cũng nóng",8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i5 Alder Lake - 1235U,10,12,1.3GHz,Turbo Boost 4.4 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.7
Hp,Laptop HP 15s fq5162TU i5 1235U/8GB/512GB/Win11 (7C134PA),12990000.0,Phan Ngọc Hân,5.0,0.0,Dùng mượt màn hình to,8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i5 Alder Lake - 1235U,10,12,1.3GHz,Turbo Boost 4.4 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.7
Hp,Laptop HP 15s fq5162TU i5 1235U/8GB/512GB/Win11 (7C134PA),12990000.0,Nguyễn Mạnh Hưng,5.0,0.0,Sản phẩm dùng tốt không bị lỗi,8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i5 Alder Lake - 1235U,10,12,1.3GHz,Turbo Boost 4.4 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.7
Hp,Laptop HP 15s fq5162TU i5 1235U/8GB/512GB/Win11 (7C134PA),12990000.0,Đặng Ngọc Dung,3.0,0.0,Bình thường,8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i5 Alder Lake - 1235U,10,12,1.3GHz,Turbo Boost 4.4 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.7
Hp,Laptop HP 15s fq5162TU i5 1235U/8GB/512GB/Win11 (7C134PA),12990000.0,Thương,5.0,1.0,em thấy rất tốt ạ máy mượt như sunlight luôn ấy ạmàn hình thì nét căng,8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i5 Alder Lake - 1235U,10,12,1.3GHz,Turbo Boost 4.4 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.7
Hp,Laptop HP 15s fq5162TU i5 1235U/8GB/512GB/Win11 (7C134PA),12990000.0,Đệ,5.0,0.0,Tôi đã mua dòng laptop hp này là cái thứ ba vì tin dùng sản phẩm này,8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i5 Alder Lake - 1235U,10,12,1.3GHz,Turbo Boost 4.4 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.7
Hp,Laptop HP 15s fq5162TU i5 1235U/8GB/512GB/Win11 (7C134PA),12990000.0,Nguyễn Thị Minh Thảo,4.0,0.0,Máy dùng tốt,8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i5 Alder Lake - 1235U,10,12,1.3GHz,Turbo Boost 4.4 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.7
Hp,Laptop HP 15s fq5162TU i5 1235U/8GB/512GB/Win11 (7C134PA),12990000.0,A Phương,5.0,0.0,Ok tình cách của nhân viên rất phong cách phục vụ rất hay và ý nghĩa,8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i5 Alder Lake - 1235U,10,12,1.3GHz,Turbo Boost 4.4 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.7
Hp,Laptop HP 15s fq5162TU i5 1235U/8GB/512GB/Win11 (7C134PA),12990000.0,Phạm Tuyết Nhung,5.0,1.0,Sản phẩm rất tốt 👍,8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i5 Alder Lake - 1235U,10,12,1.3GHz,Turbo Boost 4.4 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.7
Hp,Laptop HP 15s fq5162TU i5 1235U/8GB/512GB/Win11 (7C134PA),12990000.0,Lê Văn Tứ,5.0,1.0,"Mấy ổn, giá sinh viên",8 GB,DDR4 2 khe (1 khe 4 GB + 1 khe 4 GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i5 Alder Lake - 1235U,10,12,1.3GHz,Turbo Boost 4.4 GHz,"15.6""",Full HD (1920 x 1080),60Hz,Chống chói Anti Glare,Card tích hợp - Intel Iris Xe Graphics,Realtek High Definition Audio,USB Type-C,Bluetooth 5.0,HD webcam,Không có đèn,Vỏ nhựa,"3-cell, 41Wh",Windows 11 Home SL,2022.0,358.5,242.0,1.7
